CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C011472,"Memphis Light, Gas and Water Division",Form 714,2024,Q4,"5/13/2025, 5:51 PM",Accepted,249355
C001218,Public Service Company of New Mexico,Form 714,2024,Q4,"5/12/2025, 5:47 PM",Accepted,249317
C011421,JEA,Form 714,2024,Q4,"5/12/2025, 2:44 PM",Accepted,249311
C011100,Chugach Electric Association Inc.,Form 714,2024,Q4,"5/9/2025, 12:37 PM",Accepted,249283
C000465,El Paso Electric Company,Form 714,2024,Q4,"5/8/2025, 3:42 PM",Accepted,249270
C003635,WPPI Energy,Form 714,2024,Q4,"5/8/2025, 11:48 AM",Accepted,249264
C011552,PUD No. 1 of Douglas County,Form 714,2024,Q4,"5/6/2025, 2:31 PM",Accepted,249244
C001132,Portland General Electric Company,Form 714,2024,Q4,"5/6/2025, 12:13 PM",Accepted,249235
C011420,Santee Cooper,Form 714,2024,Q4,"4/30/2025, 1:22 PM",Accepted,249133
C003561,Oglethorpe Power Corporation (An Electric Membership Corporation),Form 714,2024,Q4,"4/29/2025, 2:17 PM",Accepted,249106
C002357,Bonneville Power Administration,Form 714,2024,Q4,"4/28/2025, 3:28 PM",Accepted,249070
C003554,Indiana Municipal Power Agency,Form 714,2024,Q4,"4/28/2025, 8:09 AM",Accepted,249038
C011432,Black Hills Corporation,Form 714,2024,Q4,"4/25/2025, 1:35 PM",Accepted,249021
C003680,Public Utility District No 1 of Chelan County,Form 714,2024,Q4,"4/22/2025, 2:47 PM",Accepted,248918
C001184,Tucson Electric Power Company,Form 714,2024,Q4,"4/17/2025, 2:53 PM",Accepted,238535
C011374,City of St. Cloud,Form 714,2024,Q4,"4/4/2025, 1:46 PM",Accepted,237249
C002422,Orlando Utilities Commission,Form 714,2024,Q4,"4/4/2025, 1:31 PM",Accepted,237247
C011373,Florida Municipal Power Pool,Form 714,2024,Q4,"4/3/2025, 11:24 AM",Accepted,237182
