CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C011491,Eugene Water & Electric Board,Form 714,2013,Q4,"6/2/2014, 2:30 PM",Migrated,25761
C001181,"Evergy Metro, Inc.",Form 714,2013,Q4,"6/2/2014, 1:51 PM",Migrated,25760
R714113,KCP&L Greater Missouri Operations Company (Former Aquila Networks MPS),Form 714,2013,Q4,"6/2/2014, 1:50 PM",Migrated,25759
C000038,"New York Independent System Operator, Inc.",Form 714,2013,Q4,"6/2/2014, 1:36 PM",Migrated,25756
R714272,Western Area Power Admin - Upper Missouri-East (Upper Great Plains Region operat,Form 714,2013,Q4,"6/2/2014, 12:48 PM",Migrated,25757
C011518,Gainesville Regional Utilities,Form 714,2013,Q4,"5/31/2014, 12:24 PM",Migrated,25754
C000030,"PJM Interconnection, L.L.C.",Form 714,2013,Q4,"5/30/2014, 9:35 PM",Migrated,25752
C003529,"Seminole Electric Cooperative, Inc",Form 714,2013,Q4,"5/30/2014, 5:51 PM",Migrated,25750
R714150,"Dayton Power & Light Company, The",Form 714,2013,Q4,"5/30/2014, 4:56 PM",Migrated,25743
C000028,ISO New England Inc.,Form 714,2013,Q4,"5/30/2014, 4:42 PM",Migrated,15752
C000114,Southwest Power Pool (SPP),Form 714,2013,Q4,"5/30/2014, 4:26 PM",Migrated,25749
C002022,Union Power Partners,Form 714,2013,Q4,"5/30/2014, 4:09 PM",Migrated,25748
R714313,Plum Point Energy Associates (PLUM) -SERC REGION,Form 714,2013,Q4,"5/30/2014, 4:07 PM",Migrated,25747
R714322,Constellation Energy Control and Dispatch - for Brazos,Form 714,2013,Q4,"5/30/2014, 3:47 PM",Migrated,25738
R714290,City of Ruston,Form 714,2013,Q4,"5/30/2014, 3:45 PM",Migrated,15754
C011428,City of Homestead,Form 714,2013,Q4,"5/30/2014, 3:45 PM",Migrated,15738
R714320,City of Osceola (OMLP) - SERC,Form 714,2013,Q4,"5/30/2014, 3:43 PM",Migrated,15753
R714294,City of Benton,Form 714,2013,Q4,"5/30/2014, 3:41 PM",Migrated,15751
R714288,Batesville Balancing Authority,Form 714,2013,Q4,"5/30/2014, 3:39 PM",Migrated,15750
R714142,Cleco Corporation,Form 714,2013,Q4,"5/30/2014, 3:34 PM",Migrated,15748
C001436,Arizona Public Service Company,Form 714,2013,Q4,"5/30/2014, 3:31 PM",Migrated,25751
R714234,Progress Energy (Florida Power Corp.),Form 714,2013,Q4,"5/30/2014, 3:25 PM",Migrated,15736
R714253,Southern Company,Form 714,2013,Q4,"5/30/2014, 3:25 PM",Migrated,15747
C001556,Southern Power Company,Form 714,2013,Q4,"5/30/2014, 3:23 PM",Migrated,15746
C001555,Mississippi Power Company,Form 714,2013,Q4,"5/30/2014, 3:22 PM",Migrated,15745
C001554,Gulf Power Company,Form 714,2013,Q4,"5/30/2014, 3:20 PM",Migrated,15744
C001553,Georgia Power Company,Form 714,2013,Q4,"5/30/2014, 3:19 PM",Migrated,15743
C001552,ALABAMA POWER COMPANY,Form 714,2013,Q4,"5/30/2014, 3:18 PM",Migrated,15742
C000290,"Duke Energy Carolinas, LLC",Form 714,2013,Q4,"5/30/2014, 3:14 PM",Migrated,15735
C011446,Oklahoma Municipal Power Authority,Form 714,2013,Q4,"5/30/2014, 3:09 PM",Migrated,15740
C000350,Southwestern Power Administration,Form 714,2013,Q4,"5/30/2014, 2:46 PM",Migrated,15737
C000465,El Paso Electric Company,Form 714,2013,Q4,"5/30/2014, 2:38 PM",Migrated,15749
C001218,Public Service Company of New Mexico,Form 714,2013,Q4,"5/30/2014, 1:50 PM",Migrated,15739
R714141,"City Utilities of Springfield, MO",Form 714,2013,Q4,"5/30/2014, 1:40 PM",Migrated,15734
C004480,Tennessee Valley Authority,Form 714,2013,Q4,"5/30/2014, 1:18 PM",Migrated,15732
C002357,Bonneville Power Administration,Form 714,2013,Q4,"5/30/2014, 1:12 PM",Migrated,15741
R714252,South Mississippi Electric Power Association,Form 714,2013,Q4,"5/30/2014, 12:04 PM",Migrated,15731
R714138,City of Lafayette Utilities System,Form 714,2013,Q4,"5/30/2014, 11:08 AM",Migrated,15729
C000379,Avista Corporation,Form 714,2013,Q4,"5/30/2014, 10:57 AM",Migrated,15733
R714164,Entergy Corporation/Services (Entergy System),Form 714,2013,Q4,"5/30/2014, 10:33 AM",Migrated,15727
C000620,Idaho Power Company,Form 714,2013,Q4,"5/30/2014, 10:25 AM",Migrated,15730
C001344,"Midcontinent Independent System Operator, Inc.",Form 714,2013,Q4,"5/30/2014, 10:04 AM",Migrated,15725
C000071,Public Service Company of Colorado,Form 714,2013,Q4,"5/30/2014, 9:24 AM",Migrated,15726
C011431,City of Burbank,Form 714,2013,Q4,"5/30/2014, 8:56 AM",Migrated,15728
C011543,Northeast Texas Electric Cooperative,Form 714,2013,Q4,"5/30/2014, 8:05 AM",Migrated,15723
R714245,Sam Rayburn G&T Electric Coop.,Form 714,2013,Q4,"5/30/2014, 8:05 AM",Migrated,15722
R714264,"Tex-La Electric Cooperative of Texas, Inc.",Form 714,2013,Q4,"5/30/2014, 8:04 AM",Migrated,15721
C011400,Colorado Springs Utilities,Form 714,2013,Q4,"5/30/2014, 7:52 AM",Migrated,15724
R714259,Southwestern Public Service Company (Xcel),Form 714,2013,Q4,"5/29/2014, 5:18 PM",Migrated,15719
C000116,Tampa Electric Company,Form 714,2013,Q4,"5/29/2014, 4:25 PM",Migrated,15715
D004410,Omaha Public Power District,Form 714,2013,Q4,"5/29/2014, 3:36 PM",Migrated,15716
C002671,"American Electric Power Company, Inc.",Form 714,2013,Q4,"5/29/2014, 2:15 PM",Migrated,15709
R714195,Louisiana Energy & Power Authority,Form 714,2013,Q4,"5/29/2014, 1:09 PM",Migrated,15710
R714112,Anchorage Municipal Light & Power,Form 714,2013,Q4,"5/29/2014, 1:06 PM",Migrated,15718
R714307,PacifiCorp - Part II Sch 2 (East & West combined),Form 714,2013,Q4,"5/29/2014, 12:23 PM",Migrated,15714
R714228,PacifiCorp - East,Form 714,2013,Q4,"5/29/2014, 12:22 PM",Migrated,15713
R714229,PacifiCorp - West,Form 714,2013,Q4,"5/29/2014, 12:20 PM",Migrated,15712
C003554,Indiana Municipal Power Agency,Form 714,2013,Q4,"5/29/2014, 11:59 AM",Migrated,15706
C004519,Imperial Irrigation District,Form 714,2013,Q4,"5/29/2014, 11:35 AM",Migrated,15711
R714187,Kansas City Board of Public Utilities & Wyandotte County,Form 714,2013,Q4,"5/29/2014, 11:01 AM",Migrated,15707
C000617,Rochester Gas and Electric Corporation,Form 714,2013,Q4,"5/29/2014, 9:33 AM",Migrated,15704
C000618,New York State Electric & Gas Corporation,Form 714,2013,Q4,"5/29/2014, 8:55 AM",Migrated,15703
C001132,Portland General Electric Company,Form 714,2013,Q4,"5/29/2014, 8:51 AM",Migrated,15705
C001298,"Golden Spread Electric Cooperative, Inc.",Form 714,2013,Q4,"5/28/2014, 4:15 PM",Migrated,15701
C011501,"Arizona Electric Power Cooperative, Inc.",Form 714,2013,Q4,"5/28/2014, 3:36 PM",Migrated,15702
C011552,PUD No. 1 of Douglas County,Form 714,2013,Q4,"5/28/2014, 1:35 PM",Migrated,15700
R714274,Western Area Power Administration - Lower Colorado control area (Desert Southwe,Form 714,2013,Q4,"5/28/2014, 1:29 PM",Migrated,15699
R714282,Wisconsin Public Power Inc.,Form 714,2013,Q4,"5/28/2014, 1:25 PM",Migrated,15696
C001184,Tucson Electric Power Company,Form 714,2013,Q4,"5/28/2014, 12:46 PM",Migrated,15698
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 714,2013,Q4,"5/28/2014, 11:57 AM",Migrated,15693
C011544,Minnesota Municipal Power Agency,Form 714,2013,Q4,"5/28/2014, 11:33 AM",Migrated,15695
C003472,"Associated Electric Cooperative, Inc.",Form 714,2013,Q4,"5/28/2014, 10:18 AM",Migrated,15692
C004202,Oklahoma Gas & Electric Company,Form 714,2013,Q4,"5/28/2014, 10:10 AM",Migrated,15691
C003749,Florida Municipal Power Agency,Form 714,2013,Q4,"5/28/2014, 9:52 AM",Migrated,15690
C003474,Seattle City Light,Form 714,2013,Q4,"5/28/2014, 9:20 AM",Migrated,15694
C000685,San Diego Gas & Electric,Form 714,2013,Q4,"5/27/2014, 2:41 PM",Migrated,15689
C003746,Nebraska Public Power District,Form 714,2013,Q4,"5/27/2014, 12:44 PM",Migrated,15685
C011405,"City of Tacoma, Dept. of Public Utilities",Form 714,2013,Q4,"5/27/2014, 12:44 PM",Migrated,15688
C003677,Public Utility District No. 2 of Grant County,Form 714,2013,Q4,"5/27/2014, 11:27 AM",Migrated,15687
C011509,Turlock Irrigation District,Form 714,2013,Q4,"5/27/2014, 10:45 AM",Migrated,15686
C003661,Louisville Gas and Electric Company and Kentucky Utilities Company,Form 714,2013,Q4,"5/27/2014, 9:06 AM",Migrated,15684
R714217,NorthWestern Energy,Form 714,2013,Q4,"5/23/2014, 11:27 AM",Migrated,15682
C000171,"Puget Sound Energy, Inc.",Form 714,2013,Q4,"5/23/2014, 10:13 AM",Migrated,15681
C002036,East Kentucky Power Cooperative,Form 714,2013,Q4,"5/22/2014, 12:34 PM",Migrated,15680
C000622,Ohio Valley Electric Corporation,Form 714,2013,Q4,"5/21/2014, 1:12 PM",Migrated,15677
C001130,Empire District Electric Company (the),Form 714,2013,Q4,"5/21/2014, 1:00 PM",Migrated,15678
C011374,City of St. Cloud,Form 714,2013,Q4,"5/20/2014, 3:23 PM",Migrated,15671
C003701,Western Farmers Electric Cooperative,Form 714,2013,Q4,"5/20/2014, 2:28 PM",Migrated,15676
R714177,Greenville Utilities Commission,Form 714,2013,Q4,"5/20/2014, 1:25 PM",Migrated,15675
C011399,Sacramento Municipal Utility District (& City of Redding Electric Utility),Form 714,2013,Q4,"5/20/2014, 8:23 AM",Migrated,15674
C007584,Cube Yadkin Transmission LLC,Form 714,2013,Q4,"5/19/2014, 2:00 PM",Migrated,15673
C002422,Orlando Utilities Commission,Form 714,2013,Q4,"5/19/2014, 12:42 PM",Migrated,15672
C001030,Florida Power & Light Company,Form 714,2013,Q4,"5/15/2014, 2:58 PM",Migrated,15668
C004245,Salt River Project Agricultural Improvement and Power District,Form 714,2013,Q4,"5/15/2014, 1:43 PM",Migrated,15670
R714193,Lincoln Electric System,Form 714,2013,Q4,"5/15/2014, 9:37 AM",Migrated,15667
C003836,"Tri-State Generation and Transmission Association, Inc.",Form 714,2013,Q4,"5/14/2014, 4:10 PM",Migrated,15666
C011373,Florida Municipal Power Pool,Form 714,2013,Q4,"5/14/2014, 11:54 AM",Migrated,15665
R714214,Northeast Utilities Service Company,Form 714,2013,Q4,"5/13/2014, 11:05 AM",Migrated,15661
C003527,Grand River Dam Authority,Form 714,2013,Q4,"5/12/2014, 9:02 AM",Migrated,15660
R714178,"Hawaiian Electric Company, Inc",Form 714,2013,Q4,"5/9/2014, 2:17 PM",Migrated,15659
C003561,Oglethorpe Power Corporation (An Electric Membership Corporation),Form 714,2013,Q4,"5/8/2014, 2:16 PM",Migrated,15658
C011508,Metropolitan Water District of Southern California,Form 714,2013,Q4,"5/6/2014, 4:02 PM",Migrated,15655
C011512,Decatur Utilities,Form 714,2013,Q4,"5/1/2014, 11:18 AM",Migrated,15654
C000045,"Wabash Valley Power Association, Inc.",Form 714,2013,Q4,"4/30/2014, 1:35 PM",Migrated,15653
R714162,Electric Power Board of Chattanooga,Form 714,2013,Q4,"4/28/2014, 8:36 AM",Migrated,15652
R714200,"Memphis Light, Gas and Water",Form 714,2013,Q4,"4/25/2014, 10:18 AM",Migrated,15651
C002079,"Electric Energy, Inc.",Form 714,2013,Q4,"4/23/2014, 9:43 AM",Migrated,15650
C011421,JEA,Form 714,2013,Q4,"4/17/2014, 2:24 PM",Migrated,15649
C003851,Platte River Power Authority,Form 714,2013,Q4,"4/14/2014, 10:31 AM",Migrated,15648
C011562,Square Butte Electric Coop,Form 714,2013,Q4,"4/3/2014, 9:49 AM",Migrated,15647
C004098,"Minnkota Power Cooperative, Inc.",Form 714,2013,Q4,"4/3/2014, 9:48 AM",Migrated,15646
C011347,Lakeland Electric,Form 714,2013,Q4,"3/25/2014, 12:07 PM",Migrated,15645
R714199,Massachusetts Municipal Wholesale,Form 714,2013,Q4,"3/20/2014, 9:58 AM",Migrated,15644
R714284,Missouri River Energy Services,Form 714,2013,Q4,"3/19/2014, 12:02 PM",Migrated,15643
C011568,Modesto Irrigation District,Form 714,2013,Q4,"3/13/2014, 3:58 PM",Migrated,15642
