CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C011512,Decatur Utilities,Form 714,2014,Q4,"5/20/2015, 8:59 AM",Migrated,25797
C003849,Basin Electric Power Cooperative,Form 714,2014,Q4,"5/18/2015, 2:46 PM",Migrated,25796
R714199,Massachusetts Municipal Wholesale,Form 714,2014,Q4,"5/18/2015, 10:32 AM",Migrated,25794
C011568,Modesto Irrigation District,Form 714,2014,Q4,"5/13/2015, 3:11 PM",Migrated,25791
C007584,Cube Yadkin Transmission LLC,Form 714,2014,Q4,"5/12/2015, 11:28 AM",Migrated,25790
R714249,Sierra Pacific Resources,Form 714,2014,Q4,"5/11/2015, 2:46 PM",Migrated,25789
C001610,Nevada Power Company,Form 714,2014,Q4,"5/11/2015, 12:48 PM",Migrated,25788
R714214,Northeast Utilities Service Company,Form 714,2014,Q4,"5/11/2015, 9:40 AM",Migrated,25787
R714162,Electric Power Board of Chattanooga,Form 714,2014,Q4,"5/8/2015, 4:29 PM",Migrated,25786
C011474,City of Tallahassee,Form 714,2014,Q4,"5/8/2015, 4:07 PM",Migrated,25785
C011432,Black Hills Corporation,Form 714,2014,Q4,"5/7/2015, 1:30 PM",Migrated,25784
C003851,Platte River Power Authority,Form 714,2014,Q4,"5/7/2015, 12:05 PM",Migrated,25783
R714178,"Hawaiian Electric Company, Inc",Form 714,2014,Q4,"5/5/2015, 6:12 PM",Migrated,25782
C011508,Metropolitan Water District of Southern California,Form 714,2014,Q4,"4/30/2015, 12:43 PM",Migrated,25781
R714273,Western Area Power Administration - Colorado-Missouri Control Area (Rocky Mtn Re,Form 714,2014,Q4,"4/27/2015, 3:07 PM",Migrated,25780
C003836,"Tri-State Generation and Transmission Association, Inc.",Form 714,2014,Q4,"4/27/2015, 2:10 PM",Migrated,25779
R714200,"Memphis Light, Gas and Water",Form 714,2014,Q4,"4/27/2015, 12:07 PM",Migrated,25778
C003561,Oglethorpe Power Corporation (An Electric Membership Corporation),Form 714,2014,Q4,"4/24/2015, 2:57 PM",Migrated,25777
C002079,"Electric Energy, Inc.",Form 714,2014,Q4,"4/15/2015, 11:03 AM",Migrated,25776
C003808,"Central Electric Power Cooperative, Inc.",Form 714,2014,Q4,"4/10/2015, 9:55 AM",Migrated,25775
C011347,Lakeland Electric,Form 714,2014,Q4,"3/26/2015, 3:24 PM",Migrated,25774
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 714,2014,Q4,"3/20/2015, 12:40 PM",Migrated,25773
C004098,"Minnkota Power Cooperative, Inc.",Form 714,2014,Q4,"3/20/2015, 7:39 AM",Migrated,25772
C011562,Square Butte Electric Coop,Form 714,2014,Q4,"3/20/2015, 7:30 AM",Migrated,25771
R714284,Missouri River Energy Services,Form 714,2014,Q4,"3/16/2015, 10:32 AM",Migrated,25770
