CID,Company,Form,Year,Period,Date/Time,Status,Filing ID
C002115,Connecticut Yankee Atomic Power Company,Form 1,2022,Q4,"5/10/2023, 4:09 PM",Accepted,110668
C000290,"Duke Energy Carolinas, LLC",Form 1,2022,Q4,"5/10/2023, 11:04 AM",Accepted,110657
C003483,Maine Yankee Atomic Power Company,Form 1,2022,Q4,"5/10/2023, 10:28 AM",Accepted,110654
C011423,"Midwest Energy, Inc",Form 1,2022,Q4,"5/5/2023, 6:41 PM",Accepted,110614
C001307,Liberty Utilities (Granite State Electric) Corp.,Form 1,2022,Q4,"5/5/2023, 1:04 PM",Accepted,110607
C000537,Southwestern Electric Power Company,Form 1,2022,Q4,"5/4/2023, 9:40 AM",Accepted,110579
C011302,PATH West Virginia Transmission Company,Form 1,2022,Q4,"5/4/2023, 9:31 AM",Accepted,110578
C000527,"AEP West Virginia Transmission Company, Inc.",Form 1,2022,Q4,"5/4/2023, 8:36 AM",Accepted,110568
C000524,"AEP Ohio Transmission Company, Inc.",Form 1,2022,Q4,"5/4/2023, 8:35 AM",Accepted,110567
C000525,"AEP Oklahoma Transmission Company, Inc.",Form 1,2022,Q4,"5/4/2023, 8:34 AM",Accepted,110566
C000536,Public Service Company of Oklahoma,Form 1,2022,Q4,"5/4/2023, 8:22 AM",Accepted,110561
C000538,Wheeling Power Company,Form 1,2022,Q4,"5/4/2023, 8:13 AM",Accepted,110560
C000533,Kentucky Power Company,Form 1,2022,Q4,"5/4/2023, 7:53 AM",Accepted,110556
C000534,Kingsport Power Company,Form 1,2022,Q4,"5/4/2023, 7:52 AM",Accepted,110555
C000532,Indiana Michigan Power Company,Form 1,2022,Q4,"5/4/2023, 7:49 AM",Accepted,110554
C000289,"Duke Energy Indiana, LLC",Form 1,2022,Q4,"5/3/2023, 9:05 AM",Accepted,110529
C001322,National Grid Generation LLC,Form 1,2022,Q4,"5/2/2023, 4:57 PM",Accepted,110525
C011100,Chugach Electric Association Inc.,Form 1,2022,Q4,"4/28/2023, 6:46 PM",Accepted,110486
C001030,Florida Power & Light Company,Form 1,2022,Q4,"4/26/2023, 4:10 PM",Accepted,110401
C000291,"Duke Energy Kentucky, Inc.",Form 1,2022,Q4,"4/24/2023, 1:16 PM",Accepted,110359
C000617,Rochester Gas and Electric Corporation,Form 1,2022,Q4,"4/21/2023, 8:33 AM",Accepted,110325
C000615,Central Maine Power Company,Form 1,2022,Q4,"4/21/2023, 8:09 AM",Accepted,110323
C001553,Georgia Power Company,Form 1,2022,Q4,"4/20/2023, 5:46 PM",Accepted,110320
C001194,Public Service Electric and Gas Company,Form 1,2022,Q4,"4/19/2023, 12:01 PM",Accepted,110285
C000501,Upper Peninsula Power Company,Form 1,2022,Q4,"4/18/2023, 11:40 PM",Accepted,110254
C010432,"Mckenzie Electric Cooperative, Inc.",Form 1,2022,Q4,"4/18/2023, 11:19 PM",Accepted,110251
C001309,The Narragansett Electric Company,Form 1,2022,Q4,"4/18/2023, 7:42 PM",Accepted,110226
C000134,"Consolidated Edison Company of New York, Inc.",Form 1,2022,Q4,"4/18/2023, 7:35 PM",Accepted,110225
C001009,"Southern Indiana Gas and Electric Company, Inc.",Form 1,2022,Q4,"4/18/2023, 7:10 PM",Accepted,110219
C002073,"Startrans IO, LLC",Form 1,2022,Q4,"4/18/2023, 7:09 PM",Accepted,110218
C001306,Niagara Mohawk Power Corporation,Form 1,2022,Q4,"4/18/2023, 6:41 PM",Accepted,110215
C007624,"New York Transco, LLC",Form 1,2022,Q4,"4/18/2023, 6:25 PM",Accepted,110210
C003435,"Evergy Generating, Inc.",Form 1,2022,Q4,"4/18/2023, 6:08 PM",Accepted,110203
C004044,"Evergy Kansas South, Inc.",Form 1,2022,Q4,"4/18/2023, 6:07 PM",Accepted,110202
C001182,"Evergy Missouri West, Inc.",Form 1,2022,Q4,"4/18/2023, 6:05 PM",Accepted,110201
C001181,"Evergy Metro, Inc.",Form 1,2022,Q4,"4/18/2023, 6:02 PM",Accepted,110200
C000772,"Evergy Kansas Central, Inc.",Form 1,2022,Q4,"4/18/2023, 6:01 PM",Accepted,110199
C000617,Rochester Gas and Electric Corporation,Form 1,2022,Q4,"4/18/2023, 5:48 PM",Accepted,110194
C001607,The United Illuminating Company,Form 1,2022,Q4,"4/18/2023, 5:39 PM",Accepted,110189
C000379,Avista Corporation,Form 1,2022,Q4,"4/18/2023, 5:34 PM",Accepted,110188
C001315,Indianapolis Power & Light Company,Form 1,2022,Q4,"4/18/2023, 5:34 PM",Accepted,110187
C000602,The Dayton Power and Light Company,Form 1,2022,Q4,"4/18/2023, 5:28 PM",Accepted,110182
C000507,"Orange and Rockland Utilities, Inc.",Form 1,2022,Q4,"4/18/2023, 5:07 PM",Accepted,110177
C001654,New England Electric Transmission Corporation,Form 1,2022,Q4,"4/18/2023, 5:05 PM",Accepted,110175
C000618,New York State Electric & Gas Corporation,Form 1,2022,Q4,"4/18/2023, 5:02 PM",Accepted,110171
C000509,Rockland Electric Company,Form 1,2022,Q4,"4/18/2023, 5:00 PM",Accepted,110170
C000388,PACIFIC GAS AND ELECTRIC COMPANY,Form 1,2022,Q4,"4/18/2023, 4:58 PM",Accepted,110166
C001656,New England Hydro Transmission Electric Company,Form 1,2022,Q4,"4/18/2023, 4:54 PM",Accepted,110152
C001655,New England Hydro Transmission Corporation,Form 1,2022,Q4,"4/18/2023, 4:53 PM",Accepted,110151
C007584,Cube Yadkin Transmission LLC,Form 1,2022,Q4,"4/18/2023, 4:33 PM",Accepted,110139
C001298,"Golden Spread Electric Cooperative, Inc.",Form 1,2022,Q4,"4/18/2023, 4:30 PM",Accepted,110135
C010845,Morongo Transmission LLC,Form 1,2022,Q4,"4/18/2023, 4:10 PM",Accepted,110118
C001673,"ALLETE, Inc.",Form 1,2022,Q4,"4/18/2023, 3:55 PM",Accepted,110111
C011318,Northwestern Wisconsin Electric Company,Form 1,2022,Q4,"4/18/2023, 3:51 PM",Accepted,110108
C011163,Superior Water Light & Power,Form 1,2022,Q4,"4/18/2023, 3:43 PM",Accepted,110104
C001646,PacifiCorp,Form 1,2022,Q4,"4/18/2023, 3:36 PM",Accepted,110102
C001218,Public Service Company of New Mexico,Form 1,2022,Q4,"4/18/2023, 3:11 PM",Accepted,110078
C011150,Alaska Electric Light and Power Company,Form 1,2022,Q4,"4/18/2023, 2:28 PM",Accepted,110060
C011785,Mountrail-Williams Electric Cooperative,Form 1,2022,Q4,"4/18/2023, 1:14 PM",Accepted,110022
C003849,Basin Electric Power Cooperative,Form 1,2022,Q4,"4/18/2023, 1:14 PM",Accepted,110021
C001308,Massachusetts Electric Company,Form 1,2022,Q4,"4/18/2023, 12:57 PM",Accepted,110002
C001486,Oncor Electric Delivery Company LLC,Form 1,2022,Q4,"4/18/2023, 12:10 PM",Accepted,109981
C001130,The Empire District Electric Company,Form 1,2022,Q4,"4/18/2023, 12:03 PM",Accepted,109975
C001188,"Wolverine Power Supply Cooperative, Inc.",Form 1,2022,Q4,"4/18/2023, 11:59 AM",Accepted,109973
C010474,American Transmission Company LLC,Form 1,2022,Q4,"4/18/2023, 11:43 AM",Accepted,109963
C001344,"Midcontinent Independent System Operator, Inc.",Form 1,2022,Q4,"4/18/2023, 10:02 AM",Accepted,109907
C000367,"Wabash Valley Energy Marketing, Inc.",Form 1,2022,Q4,"4/18/2023, 9:41 AM",Accepted,109899
C000045,"Wabash Valley Power Association, Inc.",Form 1,2022,Q4,"4/18/2023, 9:26 AM",Accepted,109895
C001559,SOUTHERN ELECTRIC GENERATING COMPANY,Form 1,2022,Q4,"4/18/2023, 1:59 AM",Accepted,109887
C010446,"Wilderness Line Holdings, Llc",Form 1,2022,Q4,"4/17/2023, 11:30 PM",Accepted,109882
C000685,San Diego Gas & Electric,Form 1,2022,Q4,"4/17/2023, 10:58 PM",Accepted,109879
C005443,Upper Michigan Energy Resources Corporation,Form 1,2022,Q4,"4/17/2023, 7:07 PM",Accepted,109838
C002089,UGI Utilities Inc.,Form 1,2022,Q4,"4/17/2023, 6:50 PM",Accepted,109834
C001183,California Independent System Operator Corporation,Form 1,2022,Q4,"4/17/2023, 6:14 PM",Accepted,109823
C010151,"Republic Transmission, Llc",Form 1,2022,Q4,"4/17/2023, 6:08 PM",Accepted,109822
C001552,ALABAMA POWER COMPANY,Form 1,2022,Q4,"4/17/2023, 5:54 PM",Accepted,109818
C000500,Wisconsin Public Service Corporation,Form 1,2022,Q4,"4/17/2023, 5:48 PM",Accepted,109816
C001316,Wisconsin Electric Power Company,Form 1,2022,Q4,"4/17/2023, 5:31 PM",Accepted,109807
C003836,"Tri-State Generation and Transmission Association, Inc.",Form 1,2022,Q4,"4/17/2023, 5:25 PM",Accepted,109806
C000289,"Duke Energy Indiana, LLC",Form 1,2022,Q4,"4/17/2023, 5:09 PM",Accepted,109802
C000542,Northern Indiana Public Service Company LLC,Form 1,2022,Q4,"4/17/2023, 4:58 PM",Accepted,109794
C010473,LS Power Grid New York Corporation I,Form 1,2022,Q4,"4/17/2023, 4:35 PM",Accepted,109776
C005444,"Desertlink, Llc",Form 1,2022,Q4,"4/17/2023, 4:09 PM",Accepted,109759
C005059,"Silver Run Electric, Llc",Form 1,2022,Q4,"4/17/2023, 4:08 PM",Accepted,109758
C001305,New England Power Company,Form 1,2022,Q4,"4/17/2023, 3:51 PM",Accepted,109743
C000771,"Southwest Power Pool, Inc.",Form 1,2022,Q4,"4/17/2023, 2:52 PM",Accepted,109709
C002498,Madison Gas and Electric Company,Form 1,2022,Q4,"4/17/2023, 2:43 PM",Accepted,109706
C001344,"Midcontinent Independent System Operator, Inc.",Form 1,2022,Q4,"4/17/2023, 12:22 PM",Accepted,109670
C002089,UGI Utilities Inc.,Form 1,2022,Q4,"4/17/2023, 9:13 AM",Accepted,109634
C010523,VETCO,Form 1,2022,Q4,"4/14/2023, 9:09 PM",Accepted,99584
C001257,NSTAR Electric Company,Form 1,2022,Q4,"4/14/2023, 7:17 PM",Accepted,99579
C000171,"Puget Sound Energy, Inc.",Form 1,2022,Q4,"4/14/2023, 6:42 PM",Accepted,99577
C001288,Otter Tail Power Company,Form 1,2022,Q4,"4/14/2023, 5:35 PM",Accepted,99569
C001609,Sierra Pacific Power Company,Form 1,2022,Q4,"4/14/2023, 5:23 PM",Accepted,99566
C002335,"Pioneer Transmission, LLC",Form 1,2022,Q4,"4/14/2023, 5:03 PM",Accepted,99558
C001132,Portland General Electric Company,Form 1,2022,Q4,"4/14/2023, 4:59 PM",Accepted,99555
C001610,Nevada Power Company,Form 1,2022,Q4,"4/14/2023, 4:54 PM",Accepted,99554
C002336,Prairie Wind Transmission LLC,Form 1,2022,Q4,"4/14/2023, 4:38 PM",Accepted,99546
C008947,Citizens Sycamore-Penasquitos Transmission LLC,Form 1,2022,Q4,"4/14/2023, 4:28 PM",Accepted,99542
C002854,Citizens Sunrise Transmission LLC,Form 1,2022,Q4,"4/14/2023, 4:27 PM",Accepted,99541
C000038,"New York Independent System Operator, Inc.",Form 1,2022,Q4,"4/14/2023, 4:25 PM",Accepted,99539
C001252,Vermont Transco LLC,Form 1,2022,Q4,"4/14/2023, 3:55 PM",Accepted,99531
C001675,"Vermont Electric Power Company, Inc.",Form 1,2022,Q4,"4/14/2023, 3:50 PM",Accepted,99529
C000292,"Duke Energy Ohio, Inc.",Form 1,2022,Q4,"4/14/2023, 3:31 PM",Accepted,99524
C000291,"Duke Energy Kentucky, Inc.",Form 1,2022,Q4,"4/14/2023, 3:30 PM",Accepted,99523
C010464,"Bear Valley Electric Service, Inc.",Form 1,2022,Q4,"4/14/2023, 2:55 PM",Accepted,99501
C001017,Public Service Company of New Hampshire,Form 1,2022,Q4,"4/14/2023, 2:36 PM",Accepted,99491
C001016,The Connecticut Light and Power Company,Form 1,2022,Q4,"4/14/2023, 2:25 PM",Accepted,99484
C000136,"Duke Energy Florida, LLC",Form 1,2022,Q4,"4/14/2023, 2:18 PM",Accepted,99480
C001675,"Vermont Electric Power Company, Inc.",Form 1,2022,Q4,"4/14/2023, 2:17 PM",Accepted,99479
C000030,"PJM Interconnection, L.L.C.",Form 1,2022,Q4,"4/14/2023, 1:53 PM",Accepted,99474
C011745,"PJM Settlement, Inc.",Form 1,2022,Q4,"4/14/2023, 1:52 PM",Accepted,99473
C001194,Public Service Electric and Gas Company,Form 1,2022,Q4,"4/14/2023, 1:23 PM",Accepted,99464
C002083,"DATC Path 15, LLC",Form 1,2022,Q4,"4/14/2023, 1:01 PM",Accepted,99457
C000502,Wisconsin River Power Company,Form 1,2022,Q4,"4/14/2023, 1:00 PM",Accepted,99454
C000290,"Duke Energy Carolinas, LLC",Form 1,2022,Q4,"4/14/2023, 12:59 PM",Accepted,99453
C000135,"Duke Energy Progress, LLC",Form 1,2022,Q4,"4/14/2023, 12:35 PM",Accepted,99436
C002012,"CenterPoint Energy Houston Electric, LLC",Form 1,2022,Q4,"4/14/2023, 12:21 PM",Accepted,99432
C000029,ISO New England Inc.,Form 1,2022,Q4,"4/14/2023, 11:29 AM",Accepted,99414
C000620,Idaho Power Company,Form 1,2022,Q4,"4/14/2023, 9:59 AM",Accepted,99389
C000851,"Entergy Texas, Inc.",Form 1,2022,Q4,"4/13/2023, 7:40 PM",Accepted,99356
C007667,"Entergy New Orleans, LLC",Form 1,2022,Q4,"4/13/2023, 7:26 PM",Accepted,99354
C008999,"Entergy Mississippi, LLC",Form 1,2022,Q4,"4/13/2023, 7:12 PM",Accepted,99351
C004995,"Entergy Louisiana, LLC",Form 1,2022,Q4,"4/13/2023, 6:47 PM",Accepted,99350
C008998,"Entergy Arkansas, LLC",Form 1,2022,Q4,"4/13/2023, 6:27 PM",Accepted,99349
C000862,"EWO Marketing, LLC",Form 1,2022,Q4,"4/13/2023, 6:06 PM",Accepted,99347
C001025,CENTRAL HUDSON GAS & ELECTRIC CORPORATION,Form 1,2022,Q4,"4/13/2023, 4:01 PM",Accepted,99320
C001775,Oklahoma Gas and Electric Company,Form 1,2022,Q4,"4/13/2023, 3:47 PM",Accepted,99316
C001346,Duquesne Light Company,Form 1,2022,Q4,"4/13/2023, 1:50 PM",Accepted,99298
C001245,"Deseret Generation & Transmission Co-operative, Inc.",Form 1,2022,Q4,"4/13/2023, 10:54 AM",Accepted,99264
C000744,UNION ELECTRIC COMPANY,Form 1,2022,Q4,"4/12/2023, 6:39 PM",Accepted,99221
C001731,Consolidated Water Power Company,Form 1,2022,Q4,"4/12/2023, 5:07 PM",Accepted,99196
C002045,Montana-Dakota Utilities Co.,Form 1,2022,Q4,"4/12/2023, 4:55 PM",Accepted,99192
C000537,Southwestern Electric Power Company,Form 1,2022,Q4,"4/12/2023, 1:25 PM",Accepted,99126
C000536,Public Service Company of Oklahoma,Form 1,2022,Q4,"4/12/2023, 1:24 PM",Accepted,99125
C007565,AEP Texas Inc.,Form 1,2022,Q4,"4/12/2023, 1:24 PM",Accepted,99124
C000538,Wheeling Power Company,Form 1,2022,Q4,"4/12/2023, 1:10 PM",Accepted,99121
C000535,Ohio Power Company,Form 1,2022,Q4,"4/12/2023, 1:08 PM",Accepted,99119
C000534,Kingsport Power Company,Form 1,2022,Q4,"4/12/2023, 1:08 PM",Accepted,99118
C003988,"Midamerican Central California Transco, Llc",Form 1,2022,Q4,"4/12/2023, 1:04 PM",Accepted,99117
C000530,Appalachian Power Company,Form 1,2022,Q4,"4/12/2023, 12:50 PM",Accepted,99114
C000533,Kentucky Power Company,Form 1,2022,Q4,"4/12/2023, 12:50 PM",Accepted,99113
C000532,Indiana Michigan Power Company,Form 1,2022,Q4,"4/12/2023, 12:50 PM",Accepted,99112
C003184,AEP Generating Company,Form 1,2022,Q4,"4/12/2023, 9:22 AM",Accepted,99080
C000116,Tampa Electric Company,Form 1,2022,Q4,"4/12/2023, 9:16 AM",Accepted,99075
C002196,Ameren Transmission Company of Illinois,Form 1,2022,Q4,"4/11/2023, 6:14 PM",Accepted,99056
C001555,Mississippi Power Company,Form 1,2022,Q4,"4/11/2023, 5:16 PM",Accepted,99045
C004679,"Transource Oklahoma, LLC",Form 1,2022,Q4,"4/11/2023, 4:54 PM",Accepted,99039
C007582,"Transource Maryland, LLC",Form 1,2022,Q4,"4/11/2023, 4:54 PM",Accepted,99038
C007581,"Transource Pennsylvania, LLC",Form 1,2022,Q4,"4/11/2023, 4:54 PM",Accepted,99037
C004872,"Transource West Virginia, LLC",Form 1,2022,Q4,"4/11/2023, 4:53 PM",Accepted,99036
C003194,"Transource Missouri, LLC",Form 1,2022,Q4,"4/11/2023, 4:53 PM",Accepted,99035
C000524,"AEP Ohio Transmission Company, Inc.",Form 1,2022,Q4,"4/10/2023, 7:33 PM",Accepted,98992
C000527,"AEP West Virginia Transmission Company, Inc.",Form 1,2022,Q4,"4/10/2023, 7:32 PM",Accepted,98991
C000525,"AEP Oklahoma Transmission Company, Inc.",Form 1,2022,Q4,"4/10/2023, 7:30 PM",Accepted,98990
C011302,PATH West Virginia Transmission Company,Form 1,2022,Q4,"4/10/2023, 7:28 PM",Accepted,98989
C000526,"AEP Southwestern Transmission Company, Inc.",Form 1,2022,Q4,"4/10/2023, 5:00 PM",Accepted,98979
C000522,"AEP Indiana Michigan Transmission Company, Inc.",Form 1,2022,Q4,"4/10/2023, 4:57 PM",Accepted,98978
C000523,"AEP Kentucky Transmission Company, Inc.",Form 1,2022,Q4,"4/10/2023, 4:57 PM",Accepted,98977
C001702,"AEP Appalachian Transmission Company, Inc.",Form 1,2022,Q4,"4/10/2023, 4:52 PM",Accepted,98975
C000447,Cleco Power LLC,Form 1,2022,Q4,"4/10/2023, 4:33 PM",Accepted,98970
C000746,Ameren Illinois Company,Form 1,2022,Q4,"4/10/2023, 3:55 PM",Accepted,98967
C000822,Public Service Company of Colorado,Form 1,2022,Q4,"4/7/2023, 7:15 PM",Accepted,98917
C000825,Southwestern Public Service Company,Form 1,2022,Q4,"4/7/2023, 5:23 PM",Accepted,98914
C000823,"Northern States Power Company, a Wisconsin corporation",Form 1,2022,Q4,"4/7/2023, 5:07 PM",Accepted,98911
C000824,"Northern States Power Company, a Minnesota corporation",Form 1,2022,Q4,"4/7/2023, 5:05 PM",Accepted,98909
C001454,"Cheyenne Light, Fuel and Power Company",Form 1,2022,Q4,"4/7/2023, 1:42 PM",Accepted,98896
C001421,"Black Hills Power, Inc.",Form 1,2022,Q4,"4/7/2023, 1:41 PM",Accepted,98895
C001696,"Black Hills Colorado Electric, LLC",Form 1,2022,Q4,"4/7/2023, 1:40 PM",Accepted,98894
C000041,Southern California Edison Company,Form 1,2022,Q4,"4/6/2023, 9:20 PM",Accepted,98855
C000415,DTE Electric Company,Form 1,2022,Q4,"4/6/2023, 1:48 PM",Accepted,98837
C000200,"Commonwealth Edison Company of Indiana, Inc.",Form 1,2022,Q4,"4/4/2023, 6:45 PM",Accepted,98780
C000199,Commonwealth Edison Company,Form 1,2022,Q4,"4/4/2023, 5:43 PM",Accepted,98777
C000120,Versant Power,Form 1,2022,Q4,"4/4/2023, 5:32 PM",Accepted,98776
C001111,Baltimore Gas and Electric Company,Form 1,2022,Q4,"4/3/2023, 5:43 PM",Accepted,98721
C001553,Georgia Power Company,Form 1,2022,Q4,"3/31/2023, 7:03 PM",Accepted,98695
C000616,"Maine Electric Power Company, Inc.",Form 1,2022,Q4,"3/31/2023, 5:56 PM",Accepted,98693
C001444,Old Dominion Electric Cooperative,Form 1,2022,Q4,"3/31/2023, 5:31 PM",Accepted,98690
C000615,Central Maine Power Company,Form 1,2022,Q4,"3/31/2023, 5:30 PM",Accepted,98689
C001745,Green Mountain Power Corporation,Form 1,2022,Q4,"3/31/2023, 5:19 PM",Accepted,98687
C000691,Wisconsin Power and Light Company,Form 1,2022,Q4,"3/31/2023, 3:20 PM",Accepted,98672
C001143,MidAmerican Energy Company,Form 1,2022,Q4,"3/31/2023, 3:04 PM",Accepted,98668
C000692,Interstate Power and Light Company,Form 1,2022,Q4,"3/31/2023, 2:49 PM",Accepted,98667
C001446,Vermont Yankee Nuclear Power Corporation,Form 1,2022,Q4,"3/31/2023, 8:28 AM",Accepted,98640
C001464,Potomac Electric Power Company,Form 1,2022,Q4,"3/30/2023, 3:54 PM",Accepted,98619
C001466,Atlantic City Electric Company,Form 1,2022,Q4,"3/30/2023, 3:27 PM",Accepted,98616
C001465,Delmarva Power & Light Company,Form 1,2022,Q4,"3/30/2023, 3:25 PM",Accepted,98615
C001230,PPL Electric Utilities Corporation,Form 1,2022,Q4,"3/29/2023, 4:03 PM",Accepted,98573
C010388,"Upper Missouri G. & T. Electric Cooperative, Inc.",Form 1,2022,Q4,"3/29/2023, 1:27 PM",Accepted,98569
C000201,PECO Energy Company,Form 1,2022,Q4,"3/28/2023, 6:02 PM",Accepted,98550
C011301,Mt. Carmel Public Utility Co.,Form 1,2022,Q4,"3/28/2023, 2:07 PM",Accepted,98539
C001436,Arizona Public Service Company,Form 1,2022,Q4,"3/27/2023, 4:42 PM",Accepted,98510
C000553,Louisville Gas and Electric Company,Form 1,2022,Q4,"3/27/2023, 1:25 PM",Accepted,98504
C000555,Kentucky Utilities Company,Form 1,2022,Q4,"3/27/2023, 12:53 PM",Accepted,98502
C000465,El Paso Electric Company,Form 1,2022,Q4,"3/24/2023, 5:03 PM",Accepted,98483
C000241,"Dominion Energy South Carolina, Inc.",Form 1,2022,Q4,"3/24/2023, 4:40 PM",Accepted,98481
C000906,MONONGAHELA POWER COMPANY,Form 1,2022,Q4,"3/24/2023, 4:21 PM",Accepted,98479
C000318,Metropolitan Edison Company,Form 1,2022,Q4,"3/24/2023, 4:21 PM",Accepted,98478
C000316,Pennsylvania Power Company,Form 1,2022,Q4,"3/24/2023, 4:21 PM",Accepted,98477
C000905,WEST PENN POWER COMPANY,Form 1,2022,Q4,"3/24/2023, 4:20 PM",Accepted,98476
C000317,Pennsylvania Electric Company,Form 1,2022,Q4,"3/24/2023, 4:20 PM",Accepted,98475
C000913,THE POTOMAC EDISON COMPANY,Form 1,2022,Q4,"3/24/2023, 4:20 PM",Accepted,98474
C000315,The Toledo Edison Company,Form 1,2022,Q4,"3/24/2023, 4:20 PM",Accepted,98473
C000314,The Cleveland Electric Illuminating Company,Form 1,2022,Q4,"3/24/2023, 4:20 PM",Accepted,98472
C000313,Ohio Edison Company,Form 1,2022,Q4,"3/24/2023, 4:20 PM",Accepted,98471
C000911,Allegheny Generating Company,Form 1,2022,Q4,"3/24/2023, 4:19 PM",Accepted,98470
C002827,"Potomac-Appalachian Highline Transmission, LLC",Form 1,2022,Q4,"3/24/2023, 4:19 PM",Accepted,98469
C007679,Trans-Allegheny Interstate Line Company,Form 1,2022,Q4,"3/24/2023, 4:19 PM",Accepted,98468
C005475,"Mid-Atlantic Interstate Transmission, LLC",Form 1,2022,Q4,"3/24/2023, 4:18 PM",Accepted,98467
C000319,"American Transmission Systems, Incorporated",Form 1,2022,Q4,"3/24/2023, 4:17 PM",Accepted,98466
C000312,Jersey Central Power & Light Company,Form 1,2022,Q4,"3/24/2023, 4:17 PM",Accepted,98465
C003646,"South Carolina Generating Company, Inc.",Form 1,2022,Q4,"3/24/2023, 3:50 PM",Accepted,98463
C004936,ITC Interconnection LLC,Form 1,2022,Q4,"3/24/2023, 1:47 PM",Accepted,98458
C003138,"ITC Great Plains, LLC",Form 1,2022,Q4,"3/24/2023, 1:46 PM",Accepted,98457
C002525,ITC Midwest LLC,Form 1,2022,Q4,"3/24/2023, 1:45 PM",Accepted,98456
C002101,"Michigan Electric Transmission Company, LLC",Form 1,2022,Q4,"3/24/2023, 1:41 PM",Accepted,98455
C002446,International Transmission Company,Form 1,2022,Q4,"3/24/2023, 1:33 PM",Accepted,98454
C005519,GridLiance West LLC,Form 1,2022,Q4,"3/23/2023, 5:14 PM",Accepted,98419
C001153,Lockhart Power Company,Form 1,2022,Q4,"3/23/2023, 3:53 PM",Accepted,98414
C000191,Consumers Energy Company,Form 1,2022,Q4,"3/23/2023, 9:32 AM",Accepted,98390
